"OrderItemID","OrderID","ProductID","Quantity","UnitPrice"
"3022","1022","55","2","291.00"
"3023","1023","62","5","304.00"
"3024","1024","69","3","317.00"
"3025","1025","76","1","330.00"
"3026","1026","83","4","343.00"
"3027","1027","90","2","356.00"
"3028","1028","97","5","369.00"
"3029","1029","4","3","382.00"
"3030","1030","11","1","395.00"
"3031","1031","18","4","408.00"
"3032","1032","25","2","421.00"
"3033","1033","32","5","434.00"
"3034","1034","39","3","447.00"
"3035","1035","46","1","460.00"
"3036","1036","53","4","473.00"
"3037","1037","60","2","486.00"
"3038","1038","67","5","499.00"
"3039","1039","74","3","12.00"
"3040","1040","81","1","25.00"
"3041","1041","88","4","38.00"
"3042","1042","95","2","51.00"
"3043","1043","2","5","64.00"
"3044","1044","9","3","77.00"
"3045","1045","16","1","90.00"
"3046","1046","23","4","103.00"
"3047","1047","30","2","116.00"
"3048","1048","37","5","129.00"
"3049","1049","44","3","142.00"
"3050","1050","51","1","155.00"
"3051","1051","58","4","168.00"
"3052","1052","65","2","181.00"
"3053","1053","72","5","194.00"
"3054","1054","79","3","207.00"
"3055","1055","86","1","220.00"
"3056","1056","93","4","233.00"
"3057","1057","100","2","246.00"
"3058","1058","7","5","259.00"
"3059","1059","14","3","272.00"
"3060","1060","21","1","285.00"
"3061","1061","28","4","298.00"
"3062","1062","35","2","311.00"
"3063","1063","42","5","324.00"
"3064","1064","49","3","337.00"
"3065","1065","56","1","350.00"
"3066","1066","63","4","363.00"
"3067","1067","70","2","376.00"
"3068","1068","77","5","389.00"
"3069","1069","84","3","402.00"
"3070","1070","91","1","415.00"
"3071","1071","98","4","428.00"
"3072","1072","5","2","441.00"
"3073","1073","12","5","454.00"
"3074","1074","19","3","467.00"
"3075","1075","26","1","480.00"
"3076","1076","33","4","493.00"
"3077","1077","40","2","6.00"
"3078","1078","47","5","19.00"
"3079","1079","54","3","32.00"
"3080","1080","61","1","45.00"
"3081","1081","68","4","58.00"
"3082","1082","75","2","71.00"
"3083","1083","82","5","84.00"
"3084","1084","89","3","97.00"
"3085","1085","96","1","110.00"
"3086","1086","3","4","123.00"
"3087","1087","10","2","136.00"
"3088","1088","17","5","149.00"
"3089","1089","24","3","162.00"
"3090","1090","31","1","175.00"
"3091","1091","38","4","188.00"
"3092","1092","45","2","201.00"
"3093","1093","52","5","214.00"
"3094","1094","59","3","227.00"
"3095","1095","66","1","240.00"
"3096","1096","73","4","253.00"
"3097","1097","80","2","266.00"
"3098","1098","87","5","279.00"
"3099","1099","94","3","292.00"
"3100","1100","1","1","305.00"
"3101","1101","8","4","318.00"
"3102","1102","15","2","331.00"
"3103","1103","22","5","344.00"
"3104","1104","29","3","357.00"
"3105","1105","36","1","370.00"
"3106","1106","43","4","383.00"
"3107","1107","50","2","396.00"
"3108","1108","57","5","409.00"
"3109","1109","64","3","422.00"
"3110","1110","71","1","435.00"
"3111","1111","78","4","448.00"
"3112","1112","85","2","461.00"
"3113","1113","92","5","474.00"
"3114","1114","99","3","487.00"
"3115","1115","6","1","500.00"
"3116","1116","13","4","13.00"
"3117","1117","20","2","26.00"
"3118","1118","27","5","39.00"
"3119","1119","34","3","52.00"
"3120","1120","41","1","65.00"
"3121","1121","48","4","78.00"
"3122","1122","55","2","91.00"
"3123","1123","62","5","104.00"
"3124","1124","69","3","117.00"
"3125","1125","76","1","130.00"
"3126","1126","83","4","143.00"
"3127","1127","90","2","156.00"
"3128","1128","97","5","169.00"
"3129","1129","4","3","182.00"
"3130","1130","11","1","195.00"
"3131","1131","18","4","208.00"
"3132","1132","25","2","221.00"
"3133","1133","32","5","234.00"
"3134","1134","39","3","247.00"
"3135","1135","46","1","260.00"
"3136","1136","53","4","273.00"
"3137","1137","60","2","286.00"
"3138","1138","67","5","299.00"
"3139","1139","74","3","312.00"
"3140","1140","81","1","325.00"
"3141","1141","88","4","338.00"
"3142","1142","95","2","351.00"
"3143","1143","2","5","364.00"
"3144","1144","9","3","377.00"
"3145","1145","16","1","390.00"
"3146","1146","23","4","403.00"
"3147","1147","30","2","416.00"
"3148","1148","37","5","429.00"
"3149","1149","44","3","442.00"
"3150","1150","51","1","455.00"
"3151","1151","58","4","468.00"
"3152","1152","65","2","481.00"
"3153","1153","72","5","494.00"
"3154","1154","79","3","7.00"
"3155","1155","86","1","20.00"
"3156","1156","93","4","33.00"
"3157","1157","100","2","46.00"
"3158","1158","7","5","59.00"
"3159","1159","14","3","72.00"
"3160","1160","21","1","85.00"
"3161","1161","28","4","98.00"
"3162","1162","35","2","111.00"
"3163","1163","42","5","124.00"
"3164","1164","49","3","137.00"
"3165","1165","56","1","150.00"
"3166","1166","63","4","163.00"
"3167","1167","70","2","176.00"
"3168","1168","77","5","189.00"
"3169","1169","84","3","202.00"
"3170","1170","91","1","215.00"
"3171","1171","98","4","228.00"
"3172","1172","5","2","241.00"
"3173","1173","12","5","254.00"
"3174","1174","19","3","267.00"
"3175","1175","26","1","280.00"
"3176","1176","33","4","293.00"
"3177","1177","40","2","306.00"
"3178","1178","47","5","319.00"
"3179","1179","54","3","332.00"
"3180","1180","61","1","345.00"
"3181","1181","68","4","358.00"
"3182","1182","75","2","371.00"
"3183","1183","82","5","384.00"
"3184","1184","89","3","397.00"
"3185","1185","96","1","410.00"
"3186","1186","3","4","423.00"
"3187","1187","10","2","436.00"
"3188","1188","17","5","449.00"
"3189","1189","24","3","462.00"
"3190","1190","31","1","475.00"
"3191","1191","38","4","488.00"
"3192","1192","45","2","501.00"
"3193","1193","52","5","14.00"
"3194","1194","59","3","27.00"
"3195","1195","66","1","40.00"
"3196","1196","73","4","53.00"
"3197","1197","80","2","66.00"
"3198","1198","87","5","79.00"
"3199","1199","94","3","92.00"
"3200","1200","1","1","105.00"
"3201","1201","8","4","118.00"
"3202","1202","15","2","131.00"
"3203","1203","22","5","144.00"
"3204","1204","29","3","157.00"
"3205","1205","36","1","170.00"
"3206","1206","43","4","183.00"
"3207","1207","50","2","196.00"
"3208","1208","57","5","209.00"
"3209","1209","64","3","222.00"
"3210","1210","71","1","235.00"
"3211","1211","78","4","248.00"
"3212","1212","85","2","261.00"
"3213","1213","92","5","274.00"
"3214","1214","99","3","287.00"
"3215","1215","6","1","300.00"
"3216","1216","13","4","313.00"
"3217","1217","20","2","326.00"
"3218","1218","27","5","339.00"
"3219","1219","34","3","352.00"
"3220","1220","41","1","365.00"
"3221","1221","48","4","378.00"
"3222","1222","55","2","391.00"
"3223","1223","62","5","404.00"
"3224","1224","69","3","417.00"
"3225","1225","76","1","430.00"
"3226","1226","83","4","443.00"
"3227","1227","90","2","456.00"
"3228","1228","97","5","469.00"
"3229","1229","4","3","482.00"
"3230","1230","11","1","495.00"
"3231","1231","18","4","8.00"
"3232","1232","25","2","21.00"
"3233","1233","32","5","34.00"
"3234","1234","39","3","47.00"
"3235","1235","46","1","60.00"
"3236","1236","53","4","73.00"
"3237","1237","60","2","86.00"
"3238","1238","67","5","99.00"
"3239","1239","74","3","112.00"
"3240","1240","81","1","125.00"
"3241","1241","88","4","138.00"
"3242","1242","95","2","151.00"
"3243","1243","2","5","164.00"
"3244","1244","9","3","177.00"
"3245","1245","16","1","190.00"
"3246","1246","23","4","203.00"
"3247","1247","30","2","216.00"
"3248","1248","37","5","229.00"
"3249","1249","44","3","242.00"
"3250","1250","51","1","255.00"
"3251","1251","58","4","268.00"
"3252","1252","65","2","281.00"
"3253","1253","72","5","294.00"
"3254","1254","79","3","307.00"
"3255","1255","86","1","320.00"
"3256","1256","93","4","333.00"
"3257","1257","100","2","346.00"
"3258","1258","7","5","359.00"
"3259","1259","14","3","372.00"
"3260","1260","21","1","385.00"
"3261","1261","28","4","398.00"
"3262","1262","35","2","411.00"
"3263","1263","42","5","424.00"
"3264","1264","49","3","437.00"
"3265","1265","56","1","450.00"
"3266","1266","63","4","463.00"
"3267","1267","70","2","476.00"
"3268","1268","77","5","489.00"
"3269","1269","84","3","502.00"
"3270","1270","91","1","15.00"
"3271","1271","98","4","28.00"
"3272","1272","5","2","41.00"
"3273","1273","12","5","54.00"
"3274","1274","19","3","67.00"
"3275","1275","26","1","80.00"
"3276","1276","33","4","93.00"
"3277","1277","40","2","106.00"
"3278","1278","47","5","119.00"
"3279","1279","54","3","132.00"
"3280","1280","61","1","145.00"
"3281","1281","68","4","158.00"
"3282","1282","75","2","171.00"
"3283","1283","82","5","184.00"
"3284","1284","89","3","197.00"
"3285","1285","96","1","210.00"
"3286","1286","3","4","223.00"
"3287","1287","10","2","236.00"
"3288","1288","17","5","249.00"
"3289","1289","24","3","262.00"
"3290","1290","31","1","275.00"
"3291","1291","38","4","288.00"
"3292","1292","45","2","301.00"
"3293","1293","52","5","314.00"
"3294","1294","59","3","327.00"
"3295","1295","66","1","340.00"
"3296","1296","73","4","353.00"
"3297","1297","80","2","366.00"
"3298","1298","87","5","379.00"
"3299","1299","94","3","392.00"
"3300","1300","1","1","405.00"
"3301","1301","8","4","418.00"
"3302","1302","15","2","431.00"
"3303","1303","22","5","444.00"
"3304","1304","29","3","457.00"
"3305","1305","36","1","470.00"
"3306","1306","43","4","483.00"
"3307","1307","50","2","496.00"
"3308","1308","57","5","9.00"
"3309","1309","64","3","22.00"
"3310","1310","71","1","35.00"
"3311","1311","78","4","48.00"
"3312","1312","85","2","61.00"
"3313","1313","92","5","74.00"
"3314","1314","99","3","87.00"
"3315","1315","6","1","100.00"
"3316","1316","13","4","113.00"
"3317","1317","20","2","126.00"
"3318","1318","27","5","139.00"
"3319","1319","34","3","152.00"
"3320","1320","41","1","165.00"
"3321","1321","48","4","178.00"
"3322","1322","55","2","191.00"
"3323","1323","62","5","204.00"
"3324","1324","69","3","217.00"
"3325","1325","76","1","230.00"
"3326","1326","83","4","243.00"
"3327","1327","90","2","256.00"
"3328","1328","97","5","269.00"
"3329","1329","4","3","282.00"
"3330","1330","11","1","295.00"
"3331","1331","18","4","308.00"
"3332","1332","25","2","321.00"
"3333","1333","32","5","334.00"
"3334","1334","39","3","347.00"
"3335","1335","46","1","360.00"
"3336","1336","53","4","373.00"
"3337","1337","60","2","386.00"
"3338","1338","67","5","399.00"
"3339","1339","74","3","412.00"
"3340","1340","81","1","425.00"
"3341","1341","88","4","438.00"
"3342","1342","95","2","451.00"
"3343","1343","2","5","464.00"
"3344","1344","9","3","477.00"
"3345","1345","16","1","490.00"
"3346","1346","23","4","503.00"
"3347","1347","30","2","16.00"
"3348","1348","37","5","29.00"
"3349","1349","44","3","42.00"
"3350","1350","51","1","55.00"
"3351","1351","58","4","68.00"
"3352","1352","65","2","81.00"
"3353","1353","72","5","94.00"
"3354","1354","79","3","107.00"
"3355","1355","86","1","120.00"
"3356","1356","93","4","133.00"
"3357","1357","100","2","146.00"
"3358","1358","7","5","159.00"
"3359","1359","14","3","172.00"
"3360","1360","21","1","185.00"
"3361","1361","28","4","198.00"
"3362","1362","35","2","211.00"
"3363","1363","42","5","224.00"
"3364","1364","49","3","237.00"
"3365","1365","56","1","250.00"
"3366","1366","63","4","263.00"
"3367","1367","70","2","276.00"
"3368","1368","77","5","289.00"
"3369","1369","84","3","302.00"
"3370","1370","91","1","315.00"
"3371","1371","98","4","328.00"
"3372","1372","5","2","341.00"
"3373","1373","12","5","354.00"
"3374","1374","19","3","367.00"
"3375","1375","26","1","380.00"
"3376","1376","33","4","393.00"
"3377","1377","40","2","406.00"
"3378","1378","47","5","419.00"
"3379","1379","54","3","432.00"
"3380","1380","61","1","445.00"
"3381","1381","68","4","458.00"
"3382","1382","75","2","471.00"
"3383","1383","82","5","484.00"
"3384","1384","89","3","497.00"
"3385","1385","96","1","10.00"
"3386","1386","3","4","23.00"
"3387","1387","10","2","36.00"
"3388","1388","17","5","49.00"
"3389","1389","24","3","62.00"
"3390","1390","31","1","75.00"
"3391","1391","38","4","88.00"
"3392","1392","45","2","101.00"
"3393","1393","52","5","114.00"
"3394","1394","59","3","127.00"
"3395","1395","66","1","140.00"
"3396","1396","73","4","153.00"
"3397","1397","80","2","166.00"
"3398","1398","87","5","179.00"
"3399","1399","94","3","192.00"
"3400","1400","1","1","205.00"
"3401","1401","8","4","218.00"
"3402","1402","15","2","231.00"
"3403","1403","22","5","244.00"
"3404","1404","29","3","257.00"
"3405","1405","36","1","270.00"
"3406","1406","43","4","283.00"
"3407","1407","50","2","296.00"
"3408","1408","57","5","309.00"
"3409","1409","64","3","322.00"
"3410","1410","71","1","335.00"
"3411","1411","78","4","348.00"
"3412","1412","85","2","361.00"
"3413","1413","92","5","374.00"
"3414","1414","99","3","387.00"
"3415","1415","6","1","400.00"
"3416","1416","13","4","413.00"
"3417","1417","20","2","426.00"
"3418","1418","27","5","439.00"
"3419","1419","34","3","452.00"
"3420","1420","41","1","465.00"
"3421","1421","48","4","478.00"
"3422","1422","55","2","491.00"
"3423","1423","62","5","504.00"
"3424","1424","69","3","17.00"
"3425","1425","76","1","30.00"
"3426","1426","83","4","43.00"
"3427","1427","90","2","56.00"
"3428","1428","97","5","69.00"
"3429","1429","4","3","82.00"
"3430","1430","11","1","95.00"
"3431","1431","18","4","108.00"
"3432","1432","25","2","121.00"
"3433","1433","32","5","134.00"
"3434","1434","39","3","147.00"
"3435","1435","46","1","160.00"
"3436","1436","53","4","173.00"
"3437","1437","60","2","186.00"
"3438","1438","67","5","199.00"
"3439","1439","74","3","212.00"
"3440","1440","81","1","225.00"
"3441","1441","88","4","238.00"
"3442","1442","95","2","251.00"
"3443","1443","2","5","264.00"
"3444","1444","9","3","277.00"
"3445","1445","16","1","290.00"
"3446","1446","23","4","303.00"
"3447","1447","30","2","316.00"
"3448","1448","37","5","329.00"
"3449","1449","44","3","342.00"
"3450","1450","51","1","355.00"
"3451","1451","58","4","368.00"
"3452","1452","65","2","381.00"
"3453","1453","72","5","394.00"
"3454","1454","79","3","407.00"
"3455","1455","86","1","420.00"
"3456","1456","93","4","433.00"
"3457","1457","100","2","446.00"
"3458","1458","7","5","459.00"
"3459","1459","14","3","472.00"
"3460","1460","21","1","485.00"
"3461","1461","28","4","498.00"
"3462","1462","35","2","11.00"
"3463","1463","42","5","24.00"
"3464","1464","49","3","37.00"
"3465","1465","56","1","50.00"
"3466","1466","63","4","63.00"
"3467","1467","70","2","76.00"
"3468","1468","77","5","89.00"
"3469","1469","84","3","102.00"
"3470","1470","91","1","115.00"
"3471","1471","98","4","128.00"
"3472","1472","5","2","141.00"
"3473","1473","12","5","154.00"
"3474","1474","19","3","167.00"
"3475","1475","26","1","180.00"
"3476","1476","33","4","193.00"
"3477","1477","40","2","206.00"
"3478","1478","47","5","219.00"
"3479","1479","54","3","232.00"
"3480","1480","61","1","245.00"
"3481","1481","68","4","258.00"
"3482","1482","75","2","271.00"
"3483","1483","82","5","284.00"
"3484","1484","89","3","297.00"
"3485","1485","96","1","310.00"
"3486","1486","3","4","323.00"
"3487","1487","10","2","336.00"
"3488","1488","17","5","349.00"
"3489","1489","24","3","362.00"
"3490","1490","31","1","375.00"
"3491","1491","38","4","388.00"
"3492","1492","45","2","401.00"
"3493","1493","52","5","414.00"
"3494","1494","59","3","427.00"
"3495","1495","66","1","440.00"
"3496","1496","73","4","453.00"
"3497","1497","80","2","466.00"
"3498","1498","87","5","479.00"
"3499","1499","94","3","492.00"
"3500","1500","1","1","5.00"
"3501","1501","8","4","18.00"
"3502","1502","15","2","31.00"
"3503","1503","22","5","44.00"
"3504","1504","29","3","57.00"
"3505","1505","36","1","70.00"
"3506","1506","43","4","83.00"
"3507","1507","50","2","96.00"
"3508","1508","57","5","109.00"
"3509","1509","64","3","122.00"
"3510","1510","71","1","135.00"
"3511","1511","78","4","148.00"
"3512","1512","85","2","161.00"
"3513","1513","92","5","174.00"
"3514","1514","99","3","187.00"
"3515","1515","6","1","200.00"
"3516","1516","13","4","213.00"
"3517","1517","20","2","226.00"
"3518","1518","27","5","239.00"
"3519","1519","34","3","252.00"
"3520","1520","41","1","265.00"
"3521","1521","48","4","278.00"
"3522","1522","55","2","291.00"
"3523","1523","62","5","304.00"
"3524","1524","69","3","317.00"
"3525","1525","76","1","330.00"
"3526","1526","83","4","343.00"
"3527","1527","90","2","356.00"
"3528","1528","97","5","369.00"
"3529","1529","4","3","382.00"
"3530","1530","11","1","395.00"
"3531","1531","18","4","408.00"
"3532","1532","25","2","421.00"
"3533","1533","32","5","434.00"
"3534","1534","39","3","447.00"
"3535","1535","46","1","460.00"
"3536","1536","53","4","473.00"
"3537","1537","60","2","486.00"
"3538","1538","67","5","499.00"
"3539","1539","74","3","12.00"
"3540","1540","81","1","25.00"
"3541","1541","88","4","38.00"
"3542","1542","95","2","51.00"
"3543","1543","2","5","64.00"
"3544","1544","9","3","77.00"
"3545","1545","16","1","90.00"
"3546","1546","23","4","103.00"
"3547","1547","30","2","116.00"
"3548","1548","37","5","129.00"
"3549","1549","44","3","142.00"
"3550","1550","51","1","155.00"
"3551","1551","58","4","168.00"
"3552","1552","65","2","181.00"
"3553","1553","72","5","194.00"
"3554","1554","79","3","207.00"
"3555","1555","86","1","220.00"
"3556","1556","93","4","233.00"
"3557","1557","100","2","246.00"
"3558","1558","7","5","259.00"
"3559","1559","14","3","272.00"
"3560","1560","21","1","285.00"
"3561","1561","28","4","298.00"
"3562","1562","35","2","311.00"
"3563","1563","42","5","324.00"
"3564","1564","49","3","337.00"
"3565","1565","56","1","350.00"
"3566","1566","63","4","363.00"
"3567","1567","70","2","376.00"
"3568","1568","77","5","389.00"
"3569","1569","84","3","402.00"
"3570","1570","91","1","415.00"
"3571","1571","98","4","428.00"
"3572","1572","5","2","441.00"
"3573","1573","12","5","454.00"
"3574","1574","19","3","467.00"
"3575","1575","26","1","480.00"
"3576","1576","33","4","493.00"
"3577","1577","40","2","6.00"
"3578","1578","47","5","19.00"
"3579","1579","54","3","32.00"
"3580","1580","61","1","45.00"
"3581","1581","68","4","58.00"
"3582","1582","75","2","71.00"
"3583","1583","82","5","84.00"
"3584","1584","89","3","97.00"
"3585","1585","96","1","110.00"
"3586","1586","3","4","123.00"
"3587","1587","10","2","136.00"
"3588","1588","17","5","149.00"
"3589","1589","24","3","162.00"
"3590","1590","31","1","175.00"
"3591","1591","38","4","188.00"
"3592","1592","45","2","201.00"
"3593","1593","52","5","214.00"
"3594","1594","59","3","227.00"
"3595","1595","66","1","240.00"
"3596","1596","73","4","253.00"
"3597","1597","80","2","266.00"
"3598","1598","87","5","279.00"
"3599","1599","94","3","292.00"
"3600","1600","1","1","305.00"
"3601","1601","8","4","318.00"
"3602","1602","15","2","331.00"
"3603","1603","22","5","344.00"
"3604","1604","29","3","357.00"
"3605","1605","36","1","370.00"
"3606","1606","43","4","383.00"
"3607","1607","50","2","396.00"
"3608","1608","57","5","409.00"
"3609","1609","64","3","422.00"
"3610","1610","71","1","435.00"
"3611","1611","78","4","448.00"
"3612","1612","85","2","461.00"
"3613","1613","92","5","474.00"
"3614","1614","99","3","487.00"
"3615","1615","6","1","500.00"
"3616","1616","13","4","13.00"
"3617","1617","20","2","26.00"
"3618","1618","27","5","39.00"
"3619","1619","34","3","52.00"
"3620","1620","41","1","65.00"
"3621","1621","48","4","78.00"
"3622","1622","55","2","91.00"
"3623","1623","62","5","104.00"
"3624","1624","69","3","117.00"
"3625","1625","76","1","130.00"
"3626","1626","83","4","143.00"
"3627","1627","90","2","156.00"
"3628","1628","97","5","169.00"
"3629","1629","4","3","182.00"
"3630","1630","11","1","195.00"
"3631","1631","18","4","208.00"
"3632","1632","25","2","221.00"
"3633","1633","32","5","234.00"
"3634","1634","39","3","247.00"
"3635","1635","46","1","260.00"
"3636","1636","53","4","273.00"
"3637","1637","60","2","286.00"
"3638","1638","67","5","299.00"
"3639","1639","74","3","312.00"
"3640","1640","81","1","325.00"
"3641","1641","88","4","338.00"
"3642","1642","95","2","351.00"
"3643","1643","2","5","364.00"
"3644","1644","9","3","377.00"
"3645","1645","16","1","390.00"
"3646","1646","23","4","403.00"
"3647","1647","30","2","416.00"
"3648","1648","37","5","429.00"
"3649","1649","44","3","442.00"
"3650","1650","51","1","455.00"
"3651","1651","58","4","468.00"
"3652","1652","65","2","481.00"
"3653","1653","72","5","494.00"
"3654","1654","79","3","7.00"
"3655","1655","86","1","20.00"
"3656","1656","93","4","33.00"
"3657","1657","100","2","46.00"
"3658","1658","7","5","59.00"
"3659","1659","14","3","72.00"
"3660","1660","21","1","85.00"
"3661","1661","28","4","98.00"
"3662","1662","35","2","111.00"
"3663","1663","42","5","124.00"
"3664","1664","49","3","137.00"
"3665","1665","56","1","150.00"
"3666","1666","63","4","163.00"
"3667","1667","70","2","176.00"
"3668","1668","77","5","189.00"
"3669","1669","84","3","202.00"
"3670","1670","91","1","215.00"
"3671","1671","98","4","228.00"
"3672","1672","5","2","241.00"
"3673","1673","12","5","254.00"
"3674","1674","19","3","267.00"
"3675","1675","26","1","280.00"
"3676","1676","33","4","293.00"
"3677","1677","40","2","306.00"
"3678","1678","47","5","319.00"
"3679","1679","54","3","332.00"
"3680","1680","61","1","345.00"
"3681","1681","68","4","358.00"
"3682","1682","75","2","371.00"
"3683","1683","82","5","384.00"
"3684","1684","89","3","397.00"
"3685","1685","96","1","410.00"
"3686","1686","3","4","423.00"
"3687","1687","10","2","436.00"
"3688","1688","17","5","449.00"
"3689","1689","24","3","462.00"
"3690","1690","31","1","475.00"
"3691","1691","38","4","488.00"
"3692","1692","45","2","501.00"
"3693","1693","52","5","14.00"
"3694","1694","59","3","27.00"
"3695","1695","66","1","40.00"
"3696","1696","73","4","53.00"
"3697","1697","80","2","66.00"
"3698","1698","87","5","79.00"
"3699","1699","94","3","92.00"
"3700","1700","1","1","105.00"
"3701","1701","8","4","118.00"
"3702","1702","15","2","131.00"
"3703","1703","22","5","144.00"
"3704","1704","29","3","157.00"
"3705","1705","36","1","170.00"
"3706","1706","43","4","183.00"
"3707","1707","50","2","196.00"
"3708","1708","57","5","209.00"
"3709","1709","64","3","222.00"
"3710","1710","71","1","235.00"
"3711","1711","78","4","248.00"
"3712","1712","85","2","261.00"
"3713","1713","92","5","274.00"
"3714","1714","99","3","287.00"
"3715","1715","6","1","300.00"
"3716","1716","13","4","313.00"
"3717","1717","20","2","326.00"
"3718","1718","27","5","339.00"
"3719","1719","34","3","352.00"
"3720","1720","41","1","365.00"
"3721","1721","48","4","378.00"
"3722","1722","55","2","391.00"
"3723","1723","62","5","404.00"
"3724","1724","69","3","417.00"
"3725","1725","76","1","430.00"
"3726","1726","83","4","443.00"
"3727","1727","90","2","456.00"
"3728","1728","97","5","469.00"
"3729","1729","4","3","482.00"
"3730","1730","11","1","495.00"
"3731","1731","18","4","8.00"
"3732","1732","25","2","21.00"
"3733","1733","32","5","34.00"
"3734","1734","39","3","47.00"
"3735","1735","46","1","60.00"
"3736","1736","53","4","73.00"
"3737","1737","60","2","86.00"
"3738","1738","67","5","99.00"
"3739","1739","74","3","112.00"
"3740","1740","81","1","125.00"
"3741","1741","88","4","138.00"
"3742","1742","95","2","151.00"
"3743","1743","2","5","164.00"
"3744","1744","9","3","177.00"
"3745","1745","16","1","190.00"
"3746","1746","23","4","203.00"
"3747","1747","30","2","216.00"
"3748","1748","37","5","229.00"
"3749","1749","44","3","242.00"
"3750","1750","51","1","255.00"
"3751","1751","58","4","268.00"
"3752","1752","65","2","281.00"
"3753","1753","72","5","294.00"
"3754","1754","79","3","307.00"
"3755","1755","86","1","320.00"
"3756","1756","93","4","333.00"
"3757","1757","100","2","346.00"
"3758","1758","7","5","359.00"
"3759","1759","14","3","372.00"
"3760","1760","21","1","385.00"
"3761","1761","28","4","398.00"
"3762","1762","35","2","411.00"
"3763","1763","42","5","424.00"
"3764","1764","49","3","437.00"
"3765","1765","56","1","450.00"
"3766","1766","63","4","463.00"
"3767","1767","70","2","476.00"
"3768","1768","77","5","489.00"
"3769","1769","84","3","502.00"
"3770","1770","91","1","15.00"
"3771","1771","98","4","28.00"
"3772","1772","5","2","41.00"
"3773","1773","12","5","54.00"
"3774","1774","19","3","67.00"
"3775","1775","26","1","80.00"
"3776","1776","33","4","93.00"
"3777","1777","40","2","106.00"
"3778","1778","47","5","119.00"
"3779","1779","54","3","132.00"
"3780","1780","61","1","145.00"
"3781","1781","68","4","158.00"
"3782","1782","75","2","171.00"
"3783","1783","82","5","184.00"
"3784","1784","89","3","197.00"
"3785","1785","96","1","210.00"
"3786","1786","3","4","223.00"
"3787","1787","10","2","236.00"
"3788","1788","17","5","249.00"
"3789","1789","24","3","262.00"
"3790","1790","31","1","275.00"
"3791","1791","38","4","288.00"
"3792","1792","45","2","301.00"
"3793","1793","52","5","314.00"
"3794","1794","59","3","327.00"
"3795","1795","66","1","340.00"
"3796","1796","73","4","353.00"
"3797","1797","80","2","366.00"
"3798","1798","87","5","379.00"
"3799","1799","94","3","392.00"
"3800","1800","1","1","405.00"
"3801","1801","8","4","418.00"
"3802","1802","15","2","431.00"
"3803","1803","22","5","444.00"
"3804","1804","29","3","457.00"
"3805","1805","36","1","470.00"
"3806","1806","43","4","483.00"
"3807","1807","50","2","496.00"
"3808","1808","57","5","9.00"
"3809","1809","64","3","22.00"
"3810","1810","71","1","35.00"
"3811","1811","78","4","48.00"
"3812","1812","85","2","61.00"
"3813","1813","92","5","74.00"
"3814","1814","99","3","87.00"
"3815","1815","6","1","100.00"
"3816","1816","13","4","113.00"
"3817","1817","20","2","126.00"
"3818","1818","27","5","139.00"
"3819","1819","34","3","152.00"
"3820","1820","41","1","165.00"
"3821","1821","48","4","178.00"
"3822","1822","55","2","191.00"
"3823","1823","62","5","204.00"
"3824","1824","69","3","217.00"
"3825","1825","76","1","230.00"
"3826","1826","83","4","243.00"
"3827","1827","90","2","256.00"
"3828","1828","97","5","269.00"
"3829","1829","4","3","282.00"
"3830","1830","11","1","295.00"
"3831","1831","18","4","308.00"
"3832","1832","25","2","321.00"
"3833","1833","32","5","334.00"
"3834","1834","39","3","347.00"
"3835","1835","46","1","360.00"
"3836","1836","53","4","373.00"
"3837","1837","60","2","386.00"
"3838","1838","67","5","399.00"
"3839","1839","74","3","412.00"
"3840","1840","81","1","425.00"
"3841","1841","88","4","438.00"
"3842","1842","95","2","451.00"
"3843","1843","2","5","464.00"
"3844","1844","9","3","477.00"
"3845","1845","16","1","490.00"
"3846","1846","23","4","503.00"
"3847","1847","30","2","16.00"
"3848","1848","37","5","29.00"
"3849","1849","44","3","42.00"
"3850","1850","51","1","55.00"
"3851","1851","58","4","68.00"
"3852","1852","65","2","81.00"
"3853","1853","72","5","94.00"
"3854","1854","79","3","107.00"
"3855","1855","86","1","120.00"
"3856","1856","93","4","133.00"
"3857","1857","100","2","146.00"
"3858","1858","7","5","159.00"
"3859","1859","14","3","172.00"
"3860","1860","21","1","185.00"
"3861","1861","28","4","198.00"
"3862","1862","35","2","211.00"
"3863","1863","42","5","224.00"
"3864","1864","49","3","237.00"
"3865","1865","56","1","250.00"
"3866","1866","63","4","263.00"
"3867","1867","70","2","276.00"
"3868","1868","77","5","289.00"
"3869","1869","84","3","302.00"
"3870","1870","91","1","315.00"
"3871","1871","98","4","328.00"
"3872","1872","5","2","341.00"
"3873","1873","12","5","354.00"
"3874","1874","19","3","367.00"
"3875","1875","26","1","380.00"
"3876","1876","33","4","393.00"
"3877","1877","40","2","406.00"
"3878","1878","47","5","419.00"
"3879","1879","54","3","432.00"
"3880","1880","61","1","445.00"
"3881","1881","68","4","458.00"
"3882","1882","75","2","471.00"
"3883","1883","82","5","484.00"
"3884","1884","89","3","497.00"
"3885","1885","96","1","10.00"
"3886","1886","3","4","23.00"
"3887","1887","10","2","36.00"
"3888","1888","17","5","49.00"
"3889","1889","24","3","62.00"
"3890","1890","31","1","75.00"
"3891","1891","38","4","88.00"
"3892","1892","45","2","101.00"
"3893","1893","52","5","114.00"
"3894","1894","59","3","127.00"
